scrappedUrl	eventname	startdate	enddate	timing	eventinfo	ticketlist	orgProfile	orgname	orgweb	logo	sponsor	agendalist	type	category	city	country	venue	event_website	googlePlaceUrl	ContactMail	Speakerlist	online_event
https://tu-dresden.de/tu-dresden/veranstaltungskalender/veranstaltungskalender/stufoexpo-2022	STUFOEXPO 2022	2022-11-10	2022-11-10	"['{""type"": ""general"", ""Start_time"": ""04:00PM"", ""end_time"": ""06:30PM"", ""timezone"": """", ""days"": ""all""}']"	 EXHIBIT: stufoexpo 2022		Technische Universität Dresden is an effective partner for local, national and global collaborations in research, teaching and transfer.	Technische Universität Dresden	https://tu-dresden.de/									https://tu-dresden.de/tu-dresden/veranstaltungskalender/veranstaltungskalender/stufoexpo-2022		"[""servicecenter.studium@tu-dresden.de"", ""infostelle@tu-dresden.de"", ""pressestelle@tu-dresden.de""]"		1
https://tu-dresden.de/tu-dresden/veranstaltungskalender/veranstaltungskalender/universitaetsweite-antrittsvorlesung/2022-11-10	UNIVERSITY-WIDE INAUGURAL LECTURE	2022-11-10	2022-11-10	"['{""type"": ""general"", ""Start_time"": ""04:40PM"", ""end_time"": ""06:10PM"", ""timezone"": """", ""days"": ""all""}']"	 COURSE OF TALKS: university-wide inaugural lecture		Technische Universität Dresden is an effective partner for local, national and global collaborations in research, teaching and transfer.	Technische Universität Dresden	https://tu-dresden.de/							Germany	Heinz-Schönfeld-auditoriumHelmholtzstraße 18Barkhausenbau I90Show map of this location.	https://tu-dresden.de/tu-dresden/veranstaltungskalender/veranstaltungskalender/universitaetsweite-antrittsvorlesung/2022-11-10	https://www.google.com/maps?q=Heinz-Sch%C3%B6nfeld-auditoriumHelmholtzstra%C3%9Fe+18Barkhausenbau+I90Show+map+of+this+location.++Germany&iflsig=AJiK0e8AAAAAY1cdf2s83s1D1cMcy8ZGiucVKfxDe37c&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFiJA2DYA2gAcAB4AIABAIgBAJIBAJgBAKABAQ&um=1&ie=UTF-8&sa=X&ved=2ahUKEwjmkeD98vn6AhU4SGwGHbmkB48Q_AUoAXoECAIQAw	"[""katharina.fritzsch1@tu-dresden.de""]"	"['{""name"": ""selected newly appointed professors"", ""title"": """", ""link"": """"}']"	0
https://tu-dresden.de/tu-dresden/veranstaltungskalender/veranstaltungskalender/studentenfutter-kulinarischer-laenderabend	TRAIL MIX - CULINARY INTERNATIONAL EVENING	2022-11-10	2022-11-10	"['{""type"": ""general"", ""Start_time"": ""05:00PM"", ""end_time"": """", ""timezone"": """", ""days"": ""all""}']"	trail mix - culinary international evening  starting by 2022-11-10 and ending 2022-11-10	"{""type"": ""paid"", ""price"": ""2.00"", ""currency"": ""€""}"	Technische Universität Dresden is an effective partner for local, national and global collaborations in research, teaching and transfer.	Technische Universität Dresden	https://tu-dresden.de/						Dresden 	Germany		https://tu-dresden.de/tu-dresden/veranstaltungskalender/veranstaltungskalender/studentenfutter-kulinarischer-laenderabend		"[""servicecenter.studium@tu-dresden.de"", ""infostelle@tu-dresden.de"", ""pressestelle@tu-dresden.de""]"		0
https://tu-dresden.de/tu-dresden/veranstaltungskalender/veranstaltungskalender/tu-dresden-im-dialog-mensch-tier-beziehungen-interdisziplinaere-perspektiven/tiere-nach-dem-tod-fokus-tierbestattungen-tierfriedhoefe-theorie-praxis-gespraech	TIERE NACH DEM TOD. FOKUS: TIERBESTATTUN­GEN, TIERFRIEDHÖFE – THEORIE-PRAXIS-GESPRÄCH	2022-11-10	2022-11-10	"['{""type"": ""general"", ""Start_time"": ""06:00PM"", ""end_time"": ""07:30PM"", ""timezone"": """", ""days"": ""all""}']"	tiere nach dem tod. fokus: tierbestattun­gen, tierfriedhöfe – theorie-praxis-gespräch  starting by 2022-11-10 and ending 2022-11-10		Technische Universität Dresden is an effective partner for local, national and global collaborations in research, teaching and transfer.	Technische Universität Dresden	https://tu-dresden.de/							Germany	Kathedralforum Dresden, https://www.katholische-akademie-dresden.de/foren/kathedralforum-dresden 	https://tu-dresden.de/tu-dresden/veranstaltungskalender/veranstaltungskalender/tu-dresden-im-dialog-mensch-tier-beziehungen-interdisziplinaere-perspektiven/tiere-nach-dem-tod-fokus-tierbestattungen-tierfriedhoefe-theorie-praxis-gespraech	https://www.google.com/maps?q=Kathedralforum+Dresden,+https://www.katholische-akademie-dresden.de/foren/kathedralforum-dresden+++Germany&iflsig=AJiK0e8AAAAAY1cdsDk47xhkX-e88X4bL-alP6A8Eir7&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFj2AWCbAmgAcAB4AIABAIgBAJIBAJgBAKABAQ&um=1&ie=UTF-8&sa=X&ved=2ahUKEwiXrd-U8_n6AhVxRmwGHV6pCI0Q_AUoAXoECAIQAw	"[""servicecenter.studium@tu-dresden.de"", ""infostelle@tu-dresden.de"", ""pressestelle@tu-dresden.de""]"	"['{""name"": ""Prof. Dr. Julia Enxing"", ""title"": """", ""link"": "" https://tu-dresden.de/gsw/phil/ikt/systematik/die-professur/Inhaberin sowie https://juliaenxing.de/""}', '{""name"": ""Doris Kaube"", ""title"": """", ""link"": "" https://www.tierbestattung-elbflorenz.de/""}']"	0
https://tu-dresden.de/tu-dresden/veranstaltungskalender/veranstaltungskalender/leipzig-staedtetrip	CITY TRIP TO LEIPZIG	2022-11-12	2022-11-12		 EXCURSION: city trip to leipzig	"{""type"": ""paid"", ""price"": ""8.00"", ""currency"": ""€""}"	Technische Universität Dresden is an effective partner for local, national and global collaborations in research, teaching and transfer.	Technische Universität Dresden	https://tu-dresden.de/						Leipzig 	Germany		https://tu-dresden.de/tu-dresden/veranstaltungskalender/veranstaltungskalender/leipzig-staedtetrip		"[""servicecenter.studium@tu-dresden.de"", ""infostelle@tu-dresden.de"", ""pressestelle@tu-dresden.de""]"		0
https://tu-dresden.de/tu-dresden/veranstaltungskalender/veranstaltungskalender/ueber-forschung-reden-einfuehrung-in-die-wissenschaftskommunikation-von-presseinfo-bis-podcast/what-do-the-media-need-from-me-what-do-i-get-out-of-it-how-to-build-a-mutually-beneficial-relationship-with-the-media	WHAT DO THE MEDIA NEED FROM ME? WHAT DO I GET OUT OF IT? HOW TO BUILD A MUTUALLY BENEFICIAL RELATIONSHIP WITH THE MEDIA	2022-11-15	2022-11-15	"['{""type"": ""general"", ""Start_time"": ""02:50PM"", ""end_time"": ""04:20PM"", ""timezone"": """", ""days"": ""all""}']"	 TALK: what do the media need from me? what do i get out of it? how to build a mutually beneficial relationship with the media		Technische Universität Dresden is an effective partner for local, national and global collaborations in research, teaching and transfer.	Technische Universität Dresden	https://tu-dresden.de/									https://tu-dresden.de/tu-dresden/veranstaltungskalender/veranstaltungskalender/ueber-forschung-reden-einfuehrung-in-die-wissenschaftskommunikation-von-presseinfo-bis-podcast/what-do-the-media-need-from-me-what-do-i-get-out-of-it-how-to-build-a-mutually-beneficial-relationship-with-the-media		"[""servicecenter.studium@tu-dresden.de"", ""infostelle@tu-dresden.de"", ""pressestelle@tu-dresden.de""]"	"['{""name"": ""Dr. Christina Berndt"", ""title"": """", ""link"": """"}']"	1
https://tu-dresden.de/tu-dresden/veranstaltungskalender/veranstaltungskalender/alter-juedischer-friedhof-saechsischer-landtag	OLD JEWISH CEMETERY & SAXON STATE PARLIAMENT	2022-11-17	2022-11-17	"['{""type"": ""general"", ""Start_time"": ""04:00PM"", ""end_time"": """", ""timezone"": """", ""days"": ""all""}']"	 EXCURSION: old jewish cemetery & saxon state parliament	"{""type"": ""paid"", ""price"": ""4.00"", ""currency"": ""€""}"	Technische Universität Dresden is an effective partner for local, national and global collaborations in research, teaching and transfer.	Technische Universität Dresden	https://tu-dresden.de/						Dresden 	Germany		https://tu-dresden.de/tu-dresden/veranstaltungskalender/veranstaltungskalender/alter-juedischer-friedhof-saechsischer-landtag		"[""servicecenter.studium@tu-dresden.de"", ""infostelle@tu-dresden.de"", ""pressestelle@tu-dresden.de""]"		0
https://tu-dresden.de/tu-dresden/veranstaltungskalender/veranstaltungskalender/tu-dresden-im-dialog-mensch-tier-beziehungen-interdisziplinaere-perspektiven/tiere-in-der-stadt-fokus-woelfe-waschbaeren-und-co-podiumsdiskussion-im-rahmen-der-reihe-tu-dresden-im-dialog-mensch-tier-beziehungen	TIERE IN DER STADT. FOKUS: WÖLFE, WASCHBÄREN UND CO. – PODIUMSDISKUS­SION	2022-11-17	2022-11-17	"['{""type"": ""general"", ""Start_time"": ""06:00PM"", ""end_time"": ""07:30PM"", ""timezone"": """", ""days"": ""all""}']"	 INTERACTIVE EVENT: tiere in der stadt. fokus: wölfe, waschbären und co. – podiumsdiskus­sion		Technische Universität Dresden is an effective partner for local, national and global collaborations in research, teaching and transfer.	Technische Universität Dresden	https://tu-dresden.de/							Germany	Kuppelhalle Tharandt 	https://tu-dresden.de/tu-dresden/veranstaltungskalender/veranstaltungskalender/tu-dresden-im-dialog-mensch-tier-beziehungen-interdisziplinaere-perspektiven/tiere-in-der-stadt-fokus-woelfe-waschbaeren-und-co-podiumsdiskussion-im-rahmen-der-reihe-tu-dresden-im-dialog-mensch-tier-beziehungen	https://www.google.com/maps?q=Kuppelhalle+Tharandt+++Germany&iflsig=AJiK0e8AAAAAY1ceBLE5C2SEqJozU-YX7ivH1TQF7Sio&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFgvYEVoAHAAeACAAQCIAQCSAQCYAQCgAQE&um=1&ie=UTF-8&sa=X&ved=2ahUKEwimjNi88_n6AhWBT2wGHYoWCXQQ_AUoAXoECAEQAw	"[""servicecenter.studium@tu-dresden.de"", ""infostelle@tu-dresden.de"", ""pressestelle@tu-dresden.de""]"	"['{""name"": ""Prof. Dr. Dr. habil. Sven Herzog"", ""title"": """", ""link"": "" https://tu-dresden.de/bu/umwelt/forst/wb/wildoekologie/die-professur/inhaber-in""}', '{""name"": ""Prof. Dr. Thomas E. Hauck"", ""title"": """", ""link"": "" https://animal-aided-design.de/ueber-uns/ und https://landscape.tuwien.ac.at/thomas-hauck/""}', '{""name"": ""Dr. Andreas Kinser"", ""title"": """", ""link"": "" https://www.deutschewildtierstiftung.de/ueber-uns/menschen""}', '{""name"": ""Vertreter*in der Stadt Dresden"", ""title"": """", ""link"": """"}', '{""name"": ""Moderation: Lena Herlitzius"", ""title"": """", ""link"": "" https://triple-helix.de/ueber-uns/""}']"	0
https://tu-dresden.de/tu-dresden/veranstaltungskalender/veranstaltungskalender/meinungsverschiedenheit-workshop-zum-tag-der-toleranz	MEINUNGSVER­SCHIEDENHEIT: WORKSHOP ZUM TAG DER TOLERANZ	2022-11-17	2022-11-17	"['{""type"": ""general"", ""Start_time"": ""06:00PM"", ""end_time"": ""09:00PM"", ""timezone"": """", ""days"": ""all""}']"	 WORKSHOP: meinungsver­schiedenheit: workshop zum tag der toleranz		Technische Universität Dresden is an effective partner for local, national and global collaborations in research, teaching and transfer.	Technische Universität Dresden	https://tu-dresden.de/							Germany	Sächsische Staatsbibliothek – Landes- und Universitätsbibliothek (SLUB) - Klemperer-SaalZellescher Weg 18, 01069 Dresden	https://tu-dresden.de/tu-dresden/veranstaltungskalender/veranstaltungskalender/meinungsverschiedenheit-workshop-zum-tag-der-toleranz	https://www.google.com/maps?q=S%C3%A4chsische+Staatsbibliothek+%E2%80%93+Landes-+und+Universit%C3%A4tsbibliothek+(SLUB)+-+Klemperer-SaalZellescher+Weg+18,+01069+Dresden++Germany&iflsig=AJiK0e8AAAAAY1ceGI5G1vbCpXD6ca5DsEf_JedvRrbq&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFjHAWDoAWgAcAB4AIABAIgBAJIBAJgBAKABAQ&um=1&ie=UTF-8&sa=X&ved=2ahUKEwi91q3G8_n6AhULSmwGHRyPA3sQ_AUoAXoECAIQAw	"[""servicecenter.studium@tu-dresden.de"", ""infostelle@tu-dresden.de"", ""pressestelle@tu-dresden.de""]"		0
https://tu-dresden.de/tu-dresden/veranstaltungskalender/veranstaltungskalender/europastadt-goerlitz-zgorzelec-1	EUROPEAN CITY OF GÖRLITZ / ZGORZELEC	2022-11-20	2022-11-20		 EXCURSION: european city of görlitz / zgorzelec	"{""type"": ""paid"", ""price"": ""10.00"", ""currency"": ""€""}"	Technische Universität Dresden is an effective partner for local, national and global collaborations in research, teaching and transfer.	Technische Universität Dresden	https://tu-dresden.de/						Görlitz 	Germany		https://tu-dresden.de/tu-dresden/veranstaltungskalender/veranstaltungskalender/europastadt-goerlitz-zgorzelec-1		"[""servicecenter.studium@tu-dresden.de"", ""infostelle@tu-dresden.de"", ""pressestelle@tu-dresden.de""]"		0
https://tu-dresden.de/tu-dresden/veranstaltungskalender/veranstaltungskalender/panel-diskussion-inequality-and-the-political-economy-of-contemporary-crises	"PANEL DISCUSSION ""INEQUALITY AND THE POLITICAL ECONOMY OF CONTEMPORARY CRISES"""	2022-11-21	2022-11-21	"['{""type"": ""general"", ""Start_time"": ""06:30PM"", ""end_time"": ""08:00PM"", ""timezone"": """", ""days"": ""all""}']"	"panel discussion ""inequality and the political economy of contemporary crises""  starting by 2022-11-21 and ending 2022-11-21"		Technische Universität Dresden is an effective partner for local, national and global collaborations in research, teaching and transfer.	Technische Universität Dresden	https://tu-dresden.de/							Germany	Festsaal, Hülße-Bau, North wing, 3rd floorHelmholtzstr. 10, 01062 Dresden	https://tu-dresden.de/tu-dresden/veranstaltungskalender/veranstaltungskalender/panel-diskussion-inequality-and-the-political-economy-of-contemporary-crises	https://www.google.com/maps?iflsig=AJiK0e8AAAAAY1ceQj1hvjd6q7jTaU-ASWD3h60j5urR&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFiEAmDBAmgAcAB4AIABAIgBAJIBAJgBAKABAQ&q=Festsaal,+H%C3%BCl%C3%9Fe-Bau,+North+wing,+3rd+floor+Helmholtzstr.+10,+01062+Dresden+Germany&um=1&ie=UTF-8&sa=X&ved=2ahUKEwjyt9Ta8_n6AhWkSmwGHaWHCFAQ_AUoAXoECAIQAw	"[""servicecenter.studium@tu-dresden.de"", ""infostelle@tu-dresden.de"", ""pressestelle@tu-dresden.de""]"		0
https://tu-dresden.de/tu-dresden/veranstaltungskalender/veranstaltungskalender/der-weg-zu-erfolgreichen-schutzrechtsanmeldungen-teil-ii-patentrecherchen	DER WEG ZU ERFOLGREICHEN SCHUTZRECHTSAN­MELDUNGEN - TEIL II - PATENTRECHER­CHEN	2022-11-23	2022-11-23	"['{""type"": ""general"", ""Start_time"": ""02:00PM"", ""end_time"": ""05:00PM"", ""timezone"": """", ""days"": ""all""}']"	der weg zu erfolgreichen schutzrechtsan­meldungen - teil ii - patentrecher­chen  starting by 2022-11-23 and ending 2022-11-23		Technische Universität Dresden is an effective partner for local, national and global collaborations in research, teaching and transfer.	Technische Universität Dresden	https://tu-dresden.de/									https://tu-dresden.de/tu-dresden/veranstaltungskalender/veranstaltungskalender/der-weg-zu-erfolgreichen-schutzrechtsanmeldungen-teil-ii-patentrecherchen		"[""servicecenter.studium@tu-dresden.de"", ""infostelle@tu-dresden.de"", ""pressestelle@tu-dresden.de""]"	"['{""name"": ""Dipl.-Ing. Claudia Pohlandt"", ""title"": """", ""link"": """"}']"	1
https://tu-dresden.de/tu-dresden/veranstaltungskalender/veranstaltungskalender/schutz-und-verwertung-ingenieurtechnischer-leistungen-wise-2022-23/2022-11-23	SCHUTZ UND VERWERTUNG INGENIEURTECH­NISCHER LEISTUNGEN WISE 2022/23	2022-11-23	2022-11-23	"['{""type"": ""general"", ""Start_time"": ""04:40PM"", ""end_time"": ""06:10PM"", ""timezone"": """", ""days"": ""all""}']"	 LECTURE: schutz und verwertung ingenieurtech­nischer leistungen wise 2022/23		Technische Universität Dresden is an effective partner for local, national and global collaborations in research, teaching and transfer.	Technische Universität Dresden	https://tu-dresden.de/									https://tu-dresden.de/tu-dresden/veranstaltungskalender/veranstaltungskalender/schutz-und-verwertung-ingenieurtechnischer-leistungen-wise-2022-23/2022-11-23		"[""servicecenter.studium@tu-dresden.de"", ""infostelle@tu-dresden.de"", ""pressestelle@tu-dresden.de""]"	"['{""name"": ""Peter Adler"", ""title"": """", ""link"": """"}', '{""name"": ""Sarah Müller-Sägebrecht"", ""title"": """", ""link"": """"}', '{""name"": ""Matthias Knöbel"", ""title"": """", ""link"": """"}']"	1
https://tu-dresden.de/tu-dresden/veranstaltungskalender/veranstaltungskalender/praesenz-workshop-die-tutor-innen-taetigkeit-in-deiner-bewerbung	PRÄSENZ-WORKSHOP: DIE TUTOR:INNEN-TÄTIGKEIT IN DEINER BEWERBUNG	2022-11-24	2022-11-24	"['{""type"": ""general"", ""Start_time"": ""01:00PM"", ""end_time"": ""02:30PM"", ""timezone"": """", ""days"": ""all""}']"	 WORKSHOP: präsenz-workshop: die tutor:innen-tätigkeit in deiner bewerbung		Technische Universität Dresden is an effective partner for local, national and global collaborations in research, teaching and transfer.	Technische Universität Dresden	https://tu-dresden.de/							Germany	Bürogebäude Strehlener Straße (BSS), Raum 548Strehlener Straße 22, 01069 Dresden	https://tu-dresden.de/tu-dresden/veranstaltungskalender/veranstaltungskalender/praesenz-workshop-die-tutor-innen-taetigkeit-in-deiner-bewerbung	https://www.google.com/maps?q=B%C3%BCrogeb%C3%A4ude+Strehlener+Stra%C3%9Fe+(BSS),+Raum+548Strehlener+Stra%C3%9Fe+22,+01069+Dresden++Germany&iflsig=AJiK0e8AAAAAY1cebxTAYQwpb3bK0H7IUEL4CfeFscgR&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFieAmDWAmgAcAB4AIABAIgBAJIBAJgBAKABAQ&um=1&ie=UTF-8&sa=X&ved=2ahUKEwjW4Nfv8_n6AhXsSmwGHZTRCw8Q_AUoAXoECAEQAw	"[""servicecenter.studium@tu-dresden.de"", ""infostelle@tu-dresden.de"", ""pressestelle@tu-dresden.de""]"	"['{""name"": ""Dipl.-Psych. Melanie Ludwig"", ""title"": """", ""link"": """"}']"	0
https://tu-dresden.de/tu-dresden/veranstaltungskalender/veranstaltungskalender/meinungsverschiedenheit-workshop-zum-tag-der-toleranz-1	MEINUNGSVER­SCHIEDENHEIT: WORKSHOP ZUM TAG DER TOLERANZ	2022-11-24	2022-11-24	"['{""type"": ""general"", ""Start_time"": ""06:00PM"", ""end_time"": ""09:00PM"", ""timezone"": """", ""days"": ""all""}']"	 WORKSHOP: meinungsver­schiedenheit: workshop zum tag der toleranz		Technische Universität Dresden is an effective partner for local, national and global collaborations in research, teaching and transfer.	Technische Universität Dresden	https://tu-dresden.de/							Germany	Stadtteilbibliothek GorbitzMerianplatz 4, 01169 Dresden	https://tu-dresden.de/tu-dresden/veranstaltungskalender/veranstaltungskalender/meinungsverschiedenheit-workshop-zum-tag-der-toleranz-1	https://www.google.com/maps?iflsig=AJiK0e8AAAAAY1cefZFrxCjgNsBAR5ku4_DwR78gLS9A&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFjMAWCGAmgAcAB4AIABAIgBAJIBAJgBAKABAQ&q=Stadtteilbibliothek+Gorbitz+Merianplatz+4,+01169+Dresden+Germany&um=1&ie=UTF-8&sa=X&ved=2ahUKEwi378H28_n6AhUmS_EDHVSmDrEQ_AUoAXoECAEQAw	"[""servicecenter.studium@tu-dresden.de"", ""infostelle@tu-dresden.de"", ""pressestelle@tu-dresden.de""]"		0
https://tu-dresden.de/tu-dresden/veranstaltungskalender/veranstaltungskalender/lessing-stadt-kamenz	LESSING TOWN KAMENZ	2022-11-27	2022-11-27		 EXCURSION: lessing town kamenz	"{""type"": ""paid"", ""price"": ""8.00"", ""currency"": ""€""}"	Technische Universität Dresden is an effective partner for local, national and global collaborations in research, teaching and transfer.	Technische Universität Dresden	https://tu-dresden.de/						Kamenz 	Germany		https://tu-dresden.de/tu-dresden/veranstaltungskalender/veranstaltungskalender/lessing-stadt-kamenz		"[""servicecenter.studium@tu-dresden.de"", ""infostelle@tu-dresden.de"", ""pressestelle@tu-dresden.de""]"		0
https://tu-dresden.de/tu-dresden/veranstaltungskalender/veranstaltungskalender/lokale-digitale-partizipation/buergerprojekte-in-der-stadtentwicklung-am-beispiel-der-zukunftsstadt-dresden-und-der-digitalen-projektfabrik	BÜRGERPROJEKTE IN DER STADTENTWICK­LUNG AM BEISPIEL DER ZUKUNFTSSTADT DRESDEN UND DER DIGITALEN PROJEKTFABRIK	2022-11-29	2022-11-29	"['{""type"": ""general"", ""Start_time"": ""06:30PM"", ""end_time"": ""08:00PM"", ""timezone"": """", ""days"": ""all""}']"	 COURSE OF TALKS: bürgerprojekte in der stadtentwick­lung am beispiel der zukunftsstadt dresden und der digitalen projektfabrik		Technische Universität Dresden is an effective partner for local, national and global collaborations in research, teaching and transfer.	Technische Universität Dresden	https://tu-dresden.de/							Germany	HSZ/401Hörsaalzentrum, TU Dresden, Bergstraße 64, 01069 Dresden	https://tu-dresden.de/tu-dresden/veranstaltungskalender/veranstaltungskalender/lokale-digitale-partizipation/buergerprojekte-in-der-stadtentwicklung-am-beispiel-der-zukunftsstadt-dresden-und-der-digitalen-projektfabrik	https://www.google.com/maps?q=HSZ/401H%C3%B6rsaalzentrum,+TU+Dresden,+Bergstra%C3%9Fe+64,+01069+Dresden++Germany&iflsig=AJiK0e8AAAAAY1cerRW-sc2Gw3mrT5ficaHV_i97ti9J&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFj2AWCRAmgAcAB4AIABAIgBAJIBAJgBAKABAQ&um=1&ie=UTF-8&sa=X&ved=2ahUKEwi-teKN9Pn6AhWuynMBHVX-CogQ_AUoAXoECAIQAw	"[""servicecenter.studium@tu-dresden.de"", ""infostelle@tu-dresden.de"", ""pressestelle@tu-dresden.de""]"	"['{""name"": ""Norbert Rost (futureprojects)"", ""title"": """", ""link"": """"}']"	0
https://tu-dresden.de/tu-dresden/veranstaltungskalender/veranstaltungskalender/der-weg-zu-erfolgreichen-schutzrechtsanmeldungen-teil-iii-nichttechnische-schutzrechte-marken-und-designs	DER WEG ZU ERFOLGREICHEN SCHUTZRECHTSAN­MELDUNGEN - TEIL III - NICHTTECHNISCHE SCHUTZRECHTE (MARKEN UND DESIGNS)	2022-11-30	2022-11-30	"['{""type"": ""general"", ""Start_time"": ""01:30PM"", ""end_time"": ""05:30PM"", ""timezone"": """", ""days"": ""all""}']"	 COURSE OF TALKS: der weg zu erfolgreichen schutzrechtsan­meldungen - teil iii - nichttechnische schutzrechte (marken und designs)		Technische Universität Dresden is an effective partner for local, national and global collaborations in research, teaching and transfer.	Technische Universität Dresden	https://tu-dresden.de/							Germany	virtuell über BigBlueButtonLink wird per E-Mail zugesendet	https://tu-dresden.de/tu-dresden/veranstaltungskalender/veranstaltungskalender/der-weg-zu-erfolgreichen-schutzrechtsanmeldungen-teil-iii-nichttechnische-schutzrechte-marken-und-designs	https://www.google.com/maps?q=virtuell+%C3%BCber+BigBlueButtonLink+wird+per+E-Mail+zugesendet++Germany&iflsig=AJiK0e8AAAAAY1cev4EpgUaVenJm7Ty0K5VxS3nB1XNT&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFiKAmDOAmgAcAB4AIABAIgBAJIBAJgBAKABAQ&um=1&ie=UTF-8&sa=X&ved=2ahUKEwi5npaW9Pn6AhX0CLcAHeDOCZ4Q_AUoAnoECAEQBA	"[""servicecenter.studium@tu-dresden.de"", ""infostelle@tu-dresden.de"", ""pressestelle@tu-dresden.de""]"	"['{""name"": ""Dipl.-Ing. Grit Hildebrandt"", ""title"": """", ""link"": """"}']"	0
https://tu-dresden.de/tu-dresden/veranstaltungskalender/veranstaltungskalender/OEffentliche-Praesentation-Die-Lern-und-Spielplattform-LIS-2.0	ÖFFENTLICHE PRÄSENTATION: DIE LERN- UND SPIELPLATTFORM LIS 2.0	2022-11-30	2022-11-30	"['{""type"": ""general"", ""Start_time"": ""04:30PM"", ""end_time"": """", ""timezone"": """", ""days"": ""all""}']"	 INFORMATIONAL EVENT: öffentliche präsentation: die lern- und spielplattform lis 2.0		Technische Universität Dresden is an effective partner for local, national and global collaborations in research, teaching and transfer.	Technische Universität Dresden	https://tu-dresden.de/							Germany	Zentralbibliothek Dresden im KulturpalastWilsdruffer Straße 1801067 Dresden	https://tu-dresden.de/tu-dresden/veranstaltungskalender/veranstaltungskalender/OEffentliche-Praesentation-Die-Lern-und-Spielplattform-LIS-2.0	https://www.google.com/maps?iflsig=AJiK0e8AAAAAY1ce03Ez7pCE5AvE5lImwifgAcUCULw2&uact=5&gs_lcp=Cgdnd3Mtd2l6EANQAFjoAWCPAmgAcAB4AIABAIgBAJIBAJgBAKABAQ&q=Zentralbibliothek+Dresden+im+Kulturpalast+Wilsdruffer+Stra%C3%9Fe+1801067+Dresden+Germany&um=1&ie=UTF-8&sa=X&ved=2ahUKEwis36Wf9Pn6AhVsyHMBHRV_DgUQ_AUoAXoECAEQAw	"[""servicecenter.studium@tu-dresden.de"", ""infostelle@tu-dresden.de"", ""pressestelle@tu-dresden.de""]"		0
https://tu-dresden.de/tu-dresden/veranstaltungskalender/veranstaltungskalender/schutz-und-verwertung-ingenieurtechnischer-leistungen-wise-2022-23/2022-11-30	SCHUTZ UND VERWERTUNG INGENIEURTECH­NISCHER LEISTUNGEN WISE 2022/23	2022-11-30	2022-11-30	"['{""type"": ""general"", ""Start_time"": ""04:40PM"", ""end_time"": ""06:10PM"", ""timezone"": """", ""days"": ""all""}']"	 LECTURE: schutz und verwertung ingenieurtech­nischer leistungen wise 2022/23		Technische Universität Dresden is an effective partner for local, national and global collaborations in research, teaching and transfer.	Technische Universität Dresden	https://tu-dresden.de/									https://tu-dresden.de/tu-dresden/veranstaltungskalender/veranstaltungskalender/schutz-und-verwertung-ingenieurtechnischer-leistungen-wise-2022-23/2022-11-30		"[""servicecenter.studium@tu-dresden.de"", ""infostelle@tu-dresden.de"", ""pressestelle@tu-dresden.de""]"	"['{""name"": ""Peter Adler"", ""title"": """", ""link"": """"}', '{""name"": ""Sarah Müller-Sägebrecht"", ""title"": """", ""link"": """"}', '{""name"": ""Matthias Knöbel"", ""title"": """", ""link"": """"}']"	1
